,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
254,254,20151129,2016,LAL,IND,1305.010408,1562.463838,0.287742237,0.712257763,103,107,Indiana,28,20,32,27,-650,12,23,30,38,475,201.5,10,A,1560,1,L ,,,,,,,,,,,,,,,,,,,254,20151129,2016,LAL,IND,1305.010408,1562.463838,0.287742237,0.712257763,103,107,Indiana,28,20,32,27,-650,12,23,30,38,475,201.5,10,A,1560,1,L ,96.25,103.625,83.75,0.42725,59.5,0.480875,24.25,0.305375,25.875,0.677875,85.625,0.442125,62.875,0.447625,22.75,0.41475,24.625,0.757375
252,252,20151129,2016,MEM,PHI,1562.639493,1253.6693,0.913269205,0.086730795,92,84,Philadelphia,13,18,36,17,900,21,16,27,28,-1600,193.5,-13,H,1561,6,W ,100.875,98.125,81.5,0.417375,61.625,0.430625,19.875,0.38075,29.25,0.852625,75.875,0.44625,47.875,0.51,28,0.33025,27.25,0.7675,252,20151129,2016,MEM,PHI,1562.639493,1253.6693,0.913269205,0.086730795,92,84,Philadelphia,13,18,36,17,900,21,16,27,28,-1600,193.5,-13,H,1561,6,W ,99.375,90,81.875,0.432875,62.125,0.454,19.75,0.351125,27.75,0.802375,81.25,0.398625,53.125,0.435,28.125,0.332625,21.125,0.7505
253,253,20151129,2016,NYK,HOU,1375.269159,1488.155324,0.481463817,0.518536183,111,116,Houston,21,20,28,32,-180,25,29,23,24,160,198,4,A,1562,6,L ,93.125,96.5,84.125,0.4145,64,0.4505,20.125,0.30125,21.375,0.81775,82,0.438625,61.375,0.49075,20.625,0.287125,26,0.733,253,20151129,2016,NYK,HOU,1375.269159,1488.155324,0.481463817,0.518536183,111,116,Houston,21,20,28,32,-180,25,29,23,24,160,198,4,A,1562,6,L ,,,,,,,,,,,,,,,,,,
251,251,20151129,2016,ORL,BOS,1406.764904,1547.806759,0.441209228,0.558790772,110,91,Boston,20,25,22,24,-135,21,32,31,26,115,201,2,H,1563,8,W ,101.75,93.625,89.5,0.429875,64.5,0.4535,25,0.37875,20.5,0.746375,82.875,0.40525,59.375,0.4535,23.5,0.281625,24.75,0.802625,251,20151129,2016,ORL,BOS,1406.764904,1547.806759,0.441209228,0.558790772,110,91,Boston,20,25,22,24,-135,21,32,31,26,115,201,2,H,1563,8,W ,,,,,,,,,,,,,,,,,,
249,249,20151129,2016,TOR,PHO,1563.200925,1482.616981,0.738758294,0.261241706,102,107,Phoenix,21,32,28,26,145,18,31,23,30,-165,202,-3,A,1564,9,L ,,,,,,,,,,,,,,,,,,,249,20151129,2016,TOR,PHO,1563.200925,1482.616981,0.738758294,0.261241706,102,107,Phoenix,21,32,28,26,145,18,31,23,30,-165,202,-3,A,1564,9,L ,,,,,,,,,,,,,,,,,,
257,257,20151130,2016,ATL,OKC,1560.640414,1591.385579,0.59836636,0.40163364,106,100,OklahomaCity,21,31,22,26,-155,31,22,26,27,135,213.5,3,H,1565,3,W ,106.75,99,84.375,0.483,57.375,0.5285,27,0.385375,18.125,0.842125,82.625,0.46375,61.875,0.49375,20.75,0.3705,18.75,0.7955,257,20151130,2016,ATL,OKC,1560.640414,1591.385579,0.59836636,0.40163364,106,100,OklahomaCity,21,31,22,26,-155,31,22,26,27,135,213.5,3,H,1565,3,W ,,,,,,,,,,,,,,,,,,
259,259,20151130,2016,CHI,SAS,1563.76449,1697.120408,0.452143918,0.547856082,92,89,SanAntonio,23,25,25,16,-190,17,32,21,22,170,189,4.5,H,1566,14,W ,,,,,,,,,,,,,,,,,,,259,20151130,2016,CHI,SAS,1563.76449,1697.120408,0.452143918,0.547856082,92,89,SanAntonio,23,25,25,16,-190,17,32,21,22,170,189,4.5,H,1566,14,W ,92.25,97.125,87.125,0.417,66.625,0.44225,20.5,0.341125,17.625,0.74275,82.625,0.471375,64.5,0.511375,18.125,0.331625,17.375,0.769
255,255,20151130,2016,DET,HOU,1488.303426,1494.862661,0.631321041,0.368678959,116,105,Houston,21,20,32,32,160,29,35,20,32,-180,198,-4,H,1567,4,W ,,,,,,,,,,,,,,,,,,,255,20151130,2016,DET,HOU,1488.303426,1494.862661,0.631321041,0.368678959,116,105,Houston,21,20,32,32,160,29,35,20,32,-180,198,-4,H,1567,4,W ,,,,,,,,,,,,,,,,,,
262,262,20151130,2016,LAC,POR,1591.955544,1514.73231,0.735007454,0.264992546,102,87,Portland,18,31,15,23,270,29,20,25,28,-330,205.5,-7,H,1568,5,W ,100.375,97.625,78.375,0.458625,57,0.50475,21.375,0.348,30.375,0.707625,80.625,0.434375,61,0.46425,19.625,0.334,28.375,0.750625,262,20151130,2016,LAC,POR,1591.955544,1514.73231,0.735007454,0.264992546,102,87,Portland,18,31,15,23,270,29,20,25,28,-330,205.5,-7,H,1568,5,W ,100.375,97.875,86,0.41675,61.75,0.45575,24.25,0.327125,30.25,0.738875,82.875,0.435375,58.625,0.481125,24.25,0.324,24.375,0.76475
256,256,20151130,2016,MIA,BOS,1499.70731,1529.54028,0.599627651,0.400372349,95,105,Boston,32,25,24,24,155,23,28,24,20,-175,192,-4,A,1569,3,L ,97.75,92.625,79.625,0.446,60.25,0.49875,19.375,0.286625,30.625,0.692875,83.375,0.4095,61.25,0.44225,22.125,0.311875,23,0.761625,256,20151130,2016,MIA,BOS,1499.70731,1529.54028,0.599627651,0.400372349,95,105,Boston,32,25,24,24,155,23,28,24,20,-175,192,-4,A,1569,3,L ,100,100.25,81.625,0.452125,59.375,0.49,22.25,0.3465,24.875,0.737875,84.5,0.442375,56.875,0.4965,27.625,0.3365,21.25,0.766875
258,258,20151130,2016,MIL,DEN,1391.872,1428.383819,0.590363278,0.409636722,92,74,Denver,23,21,16,14,150,28,18,21,25,-170,199,-3.5,H,1570,8,W ,101,98.25,84.125,0.456625,63.875,0.48075,20.25,0.4015,21.5,0.762,81.375,0.4355,56.875,0.48125,24.5,0.3355,25.125,0.795875,258,20151130,2016,MIL,DEN,1391.872,1428.383819,0.590363278,0.409636722,92,74,Denver,23,21,16,14,150,28,18,21,25,-170,199,-3.5,H,1570,8,W ,105.125,95.75,84,0.467875,59.375,0.50375,24.625,0.38425,22.5,0.746,87.5,0.418375,63.25,0.453,24.25,0.333625,18,0.816125
261,261,20151130,2016,SAC,DAL,1421.105508,1553.332007,0.453754888,0.546245112,112,98,Dallas,32,26,13,27,115,23,31,22,36,-135,214.5,-2,H,1571,5,W ,101.75,103.25,84.125,0.449625,60.75,0.483,23.375,0.378625,24.625,0.72175,85.875,0.453875,55.375,0.5245,30.5,0.329,19.5,0.795375,261,20151130,2016,SAC,DAL,1421.105508,1553.332007,0.453754888,0.546245112,112,98,Dallas,32,26,13,27,115,23,31,22,36,-135,214.5,-2,H,1571,5,W ,104.125,100.5,85,0.4445,57.875,0.50625,27.125,0.31775,26.5,0.745375,81.5,0.44925,56,0.512375,25.5,0.318,25.25,0.76775
260,260,20151130,2016,UTA,GSW,1551.745522,1816.61155,0.279076892,0.720923108,103,106,GoldenState,26,27,30,23,-360,20,28,29,26,300,201.5,7,A,1572,13,L ,,,,,,,,,,,,,,,,,,,260,20151130,2016,UTA,GSW,1551.745522,1816.61155,0.279076892,0.720923108,103,106,GoldenState,26,27,30,23,-360,20,28,29,26,300,201.5,7,A,1572,13,L ,106.875,118.625,87.375,0.45025,68.125,0.482375,19.25,0.328625,26.875,0.77425,83.125,0.510625,50.625,0.53525,32.5,0.474875,23.875,0.785625
265,265,20151201,2016,BRK,PHO,1431.933416,1494.770622,0.553278526,0.446721474,94,91,Phoenix,20,22,31,18,-180,25,26,19,24,160,208,4,H,1573,12,W ,,,,,,,,,,,,,,,,,,,265,20151201,2016,BRK,PHO,1431.933416,1494.770622,0.553278526,0.446721474,94,91,Phoenix,20,22,31,18,-180,25,26,19,24,160,208,4,H,1573,12,W ,104.875,101.5,85.125,0.469125,61.125,0.526,24,0.31525,23.25,0.719875,85.875,0.432625,59,0.442625,26.875,0.40525,21.625,0.78175
264,264,20151201,2016,CLE,WAS,1670.709466,1467.628001,0.851280178,0.148719822,85,97,Washington,27,27,26,17,425,24,19,24,18,-550,204.5,-8.5,A,1574,0,L ,105.375,99.75,81.5,0.473,54.125,0.51,27.375,0.395,23.875,0.733,81.875,0.463,61.125,0.494375,20.75,0.366375,21.75,0.751875,264,20151201,2016,CLE,WAS,1670.709466,1467.628001,0.851280178,0.148719822,85,97,Washington,27,27,26,17,425,24,19,24,18,-550,204.5,-8.5,A,1574,0,L ,103,95.25,89.125,0.437375,60.625,0.49,28.5,0.31975,19.5,0.826125,81.25,0.42975,56.875,0.471875,24.375,0.335375,23.125,0.77875
267,267,20151201,2016,MIN,ORL,1401.942983,1425.031383,0.608911427,0.391088573,93,96,Orlando,21,33,22,20,100,14,27,26,26,-120,203,-1,A,1575,1,L ,97.375,103.125,81,0.435,65.875,0.458375,15.125,0.32175,27.125,0.81025,80.875,0.47075,55.625,0.5305,25.25,0.33575,23.75,0.792,267,20151201,2016,MIN,ORL,1401.942983,1425.031383,0.608911427,0.391088573,93,96,Orlando,21,33,22,20,100,14,27,26,26,-120,203,-1,A,1575,1,L ,102.125,98.875,82.875,0.43525,53,0.479125,29.875,0.352375,26.875,0.718125,85.75,0.450125,65.25,0.48375,20.5,0.347375,19.25,0.764875
266,266,20151201,2016,NOP,MEM,1461.649053,1563.826157,0.496866937,0.503133063,104,113,Memphis,27,37,27,22,100,38,27,20,19,-120,201.5,-1,A,1576,7,L ,109.625,112.125,87.875,0.457,60,0.50425,27.875,0.35275,23.875,0.823125,86,0.473875,63.25,0.48225,22.75,0.417,24.5,0.855,266,20151201,2016,NOP,MEM,1461.649053,1563.826157,0.496866937,0.503133063,104,113,Memphis,27,37,27,22,100,38,27,20,19,-120,201.5,-1,A,1576,7,L ,97.75,97.625,76.125,0.4445,51.875,0.485625,24.25,0.35375,27.25,0.776625,80.75,0.4615,65.5,0.506375,15.25,0.25325,22.75,0.86675
263,263,20151201,2016,PHI,LAL,1252.482636,1301.777995,0.572456173,0.427543827,103,91,LALakers,33,25,17,16,110,26,24,30,23,-130,195,-2,H,1577,9,W ,91.625,104.5,80.75,0.423125,55.125,0.476,25.625,0.313,23.125,0.64325,86.75,0.441375,64.75,0.470625,22,0.376625,24.625,0.811875,263,20151201,2016,PHI,LAL,1252.482636,1301.777995,0.572456173,0.427543827,103,91,LALakers,33,25,17,16,110,26,24,30,23,-130,195,-2,H,1577,9,W ,104.125,91.125,86.5,0.442375,57.875,0.485,28.625,0.35675,23.25,0.72625,83.625,0.414125,59.125,0.45,24.5,0.327,19.25,0.758375
268,268,20151201,2016,POR,DAL,1508.482907,1538.908897,0.598807832,0.401192168,112,115,Dallas,27,23,24,22,105,18,34,21,23,-125,201,-1.5,A,1578,6,L ,102.375,103.125,85.75,0.447125,57.75,0.489625,28,0.363,22.875,0.698625,87.125,0.458625,63.25,0.50025,23.875,0.352875,20.375,0.73325,268,20151201,2016,POR,DAL,1508.482907,1538.908897,0.598807832,0.401192168,112,115,Dallas,27,23,24,22,105,18,34,21,23,-125,201,-1.5,A,1578,6,L ,103.125,101.75,86,0.43325,58,0.492625,28,0.311625,26.375,0.758375,82.25,0.451,55.625,0.51525,26.625,0.3255,25,0.766125
273,273,20151202,2016,ATL,TOR,1566.525789,1551.047284,0.660326089,0.339673911,86,96,Toronto,16,16,25,39,150,18,28,20,20,-170,196.5,-4,A,1579,11,L ,104.875,100.125,86.125,0.468,58.5,0.511,27.625,0.376875,17.125,0.836875,82.125,0.4665,60.875,0.50075,21.25,0.37075,20.125,0.793125,273,20151202,2016,ATL,TOR,1566.525789,1551.047284,0.660326089,0.339673911,86,96,Toronto,16,16,25,39,150,18,28,20,20,-170,196.5,-4,A,1579,11,L ,94.625,99,79.75,0.4425,53.25,0.50225,26.5,0.33125,21.25,0.7345,80.25,0.4385,57,0.46775,23.25,0.341625,24.375,0.81725
274,274,20151202,2016,CHI,DEN,1570.058142,1416.509003,0.811463253,0.188536747,99,90,Denver,21,25,26,18,425,28,23,17,31,-550,197,-9.5,H,1580,8,W ,96.875,94.125,87.75,0.4105,67.625,0.43175,20.125,0.341125,24.875,0.730375,91.125,0.40375,70.625,0.415,20.5,0.349625,19.625,0.683625,274,20151202,2016,CHI,DEN,1570.058142,1416.509003,0.811463253,0.188536747,99,90,Denver,21,25,26,18,425,28,23,17,31,-550,197,-9.5,H,1580,8,W ,102.875,95.375,84.375,0.453,60.75,0.49025,23.625,0.363375,23.625,0.746,87.625,0.41925,64.75,0.453375,22.875,0.332,18.375,0.797875
270,270,20151202,2016,CHO,GSW,1487.507905,1819.368369,0.208383632,0.791616368,99,116,GoldenState,32,28,33,23,-500,23,28,21,27,400,208.5,9,A,1581,4,L ,104.875,99.375,83.625,0.452125,55.75,0.49725,27.875,0.35025,24.375,0.8135,87.625,0.435375,61.125,0.484375,26.5,0.315875,18.625,0.74575,270,20151202,2016,CHO,GSW,1487.507905,1819.368369,0.208383632,0.791616368,99,116,GoldenState,32,28,33,23,-500,23,28,21,27,400,208.5,9,A,1581,4,L ,104.25,116.375,86.625,0.43925,66.25,0.473125,20.375,0.319375,27.75,0.748875,83.625,0.5075,50.625,0.537625,33,0.462875,20.875,0.78725
272,272,20151202,2016,DET,PHO,1495.858018,1489.919937,0.647901706,0.352098294,127,122,Phoenix,26,31,32,23,150,30,27,23,32,-170,203.5,-3.5,H,1582,14,W ,102.25,97.375,87.125,0.43775,62.5,0.472625,24.625,0.34475,27.375,0.669875,83.625,0.44425,60,0.485625,23.625,0.327625,19.75,0.7675,272,20151202,2016,DET,PHO,1495.858018,1489.919937,0.647901706,0.352098294,127,122,Phoenix,26,31,32,23,150,30,27,23,32,-170,203.5,-3.5,H,1582,14,W ,109.5,104.125,86.125,0.480125,62.5,0.528875,23.625,0.337375,25.25,0.72525,86.25,0.441375,59.25,0.450625,27,0.41525,21.5,0.804625
275,275,20151202,2016,HOU,NOP,1487.30807,1451.993035,0.685450742,0.314549258,108,101,NewOrleans,29,21,32,19,145,17,31,36,24,-165,215.5,-3.5,H,1583,7,W ,102.25,106.75,83.875,0.4215,52.25,0.473625,31.625,0.341375,29.125,0.716,87.375,0.448375,60.875,0.493,26.5,0.346,24,0.799875,275,20151202,2016,HOU,NOP,1487.30807,1451.993035,0.685450742,0.314549258,108,101,NewOrleans,29,21,32,19,145,17,31,36,24,-165,215.5,-3.5,H,1583,7,W ,105.625,95.875,85.5,0.45325,64,0.480375,21.5,0.374625,26.5,0.76825,82.875,0.42825,59.25,0.4685,23.625,0.32525,21.875,0.80575
277,277,20151202,2016,LAC,IND,1598.204947,1565.69625,0.681957295,0.318042705,91,103,Indiana,29,18,25,31,-135,29,21,19,22,115,202,2,A,1584,13,L ,100,99,79.75,0.454625,57.375,0.503875,22.375,0.342875,30.625,0.67625,80.125,0.43225,59.375,0.46025,20.75,0.355,29.625,0.767,277,20151202,2016,LAC,IND,1598.204947,1565.69625,0.681957295,0.318042705,91,103,Indiana,29,18,25,31,-135,29,21,19,22,115,202,2,A,1584,13,L ,94.375,104.125,83.625,0.4185,58.25,0.480125,25.375,0.2845,25.875,0.6715,84.375,0.44825,62,0.45775,22.375,0.409625,25.625,0.755125
271,271,20151202,2016,NYK,PHI,1368.561821,1262.044745,0.766527781,0.233472219,99,87,Philadelphia,21,18,19,29,350,27,27,27,18,-420,191,-8.5,H,1585,0,W ,95,95.625,84,0.4235,63.125,0.466125,20.875,0.289125,21.5,0.8305,82.875,0.423375,60.125,0.475875,22.75,0.286125,26.875,0.717625,271,20151202,2016,NYK,PHI,1368.561821,1262.044745,0.766527781,0.233472219,99,87,Philadelphia,21,18,19,29,350,27,27,27,18,-420,191,-8.5,H,1585,0,W ,99,90.25,80.75,0.436625,61.75,0.46175,19,0.3375,27.875,0.815125,81.25,0.4015,51.5,0.441125,29.75,0.333375,20.625,0.734125
276,276,20151202,2016,SAS,MIL,1690.826757,1403.746816,0.90275444,0.09724556,95,70,Milwaukee,21,17,17,15,700,28,20,28,19,-1100,187,-12,H,1586,4,W ,96.875,83.5,83.75,0.447,63.25,0.473125,20.5,0.381,18.625,0.758625,81.25,0.408625,63,0.443375,18.25,0.28275,14,0.83825,276,20151202,2016,SAS,MIL,1690.826757,1403.746816,0.90275444,0.09724556,95,70,Milwaukee,21,17,17,15,700,28,20,28,19,-1100,187,-12,H,1586,4,W ,105.5,89.375,79.25,0.47875,53.875,0.505375,25.375,0.408,26.25,0.731875,77.25,0.4375,58.5,0.46975,18.75,0.32775,20.125,0.77175
269,269,20151202,2016,WAS,LAL,1493.780407,1292.215886,0.850171263,0.149828737,104,108,LALakers,34,23,21,30,475,22,29,24,29,-650,203.5,-10,A,1587,13,L ,103.5,105.125,83.875,0.443875,59.25,0.478875,24.625,0.352375,27.75,0.74475,82.5,0.46525,60.25,0.462,22.25,0.456375,23.25,0.778625,269,20151202,2016,WAS,LAL,1493.780407,1292.215886,0.850171263,0.149828737,104,108,LALakers,34,23,21,30,475,22,29,24,29,-650,203.5,-10,A,1587,13,L ,104.75,92.75,85.875,0.45175,58,0.497,27.875,0.35675,23.5,0.7155,83.875,0.419625,59.625,0.45775,24.25,0.325375,18.875,0.79475
281,281,20151203,2016,MEM,SAS,1573.482175,1693.673872,0.470974483,0.529025517,83,103,SanAntonio,20,25,29,29,-160,21,15,21,26,140,183,3.5,A,1588,5,L ,98.625,99.625,81.5,0.411125,62.5,0.4305,19,0.3475,28.875,0.8505,76,0.448625,47.375,0.50425,28.625,0.370875,27.25,0.774375,281,20151203,2016,MEM,SAS,1573.482175,1693.673872,0.470974483,0.529025517,83,103,SanAntonio,20,25,29,29,-160,21,15,21,26,140,183,3.5,A,1588,5,L ,91.75,98.125,84.875,0.41925,66,0.4445,18.875,0.330875,19,0.7495,82.25,0.479625,64.25,0.511375,18,0.36825,16.5,0.76925
278,278,20151203,2016,MIA,OKC,1486.521872,1585.500204,0.501470294,0.498529706,97,95,OklahomaCity,28,23,25,19,-180,23,27,24,23,160,203.5,4,H,1589,38,W ,97.875,95,79.375,0.455,60.875,0.513125,18.5,0.2655,30.5,0.67575,84.375,0.415625,62.625,0.443625,21.75,0.323375,23.25,0.774375,278,20151203,2016,MIA,OKC,1486.521872,1585.500204,0.501470294,0.498529706,97,95,OklahomaCity,28,23,25,19,-180,23,27,24,23,160,203.5,4,H,1589,38,W ,108.125,110.875,88.75,0.436375,66.125,0.466625,22.625,0.3535,29.625,0.766125,86.75,0.473375,65.25,0.498,21.5,0.40125,25.5,0.805625
282,282,20151203,2016,POR,IND,1501.392871,1583.448965,0.52580042,0.47419958,123,111,Indiana,31,28,31,21,-140,28,28,41,26,120,202.5,2.5,H,1590,3,W ,106.5,104.375,86.5,0.459625,57.75,0.49225,28.75,0.392125,21.875,0.7335,86.375,0.46075,62.75,0.497625,23.625,0.364,21.375,0.754125,282,20151203,2016,POR,IND,1501.392871,1583.448965,0.52580042,0.47419958,123,111,Indiana,31,28,31,21,-140,28,28,41,26,120,202.5,2.5,H,1590,3,W ,99.5,106.25,83.5,0.43525,56.375,0.49175,27.125,0.318625,26.25,0.696875,84.375,0.44825,61.125,0.452,23.25,0.42575,27.125,0.755125
283,283,20151203,2016,SAC,BOS,1435.528619,1542.725718,0.350446737,0.649553263,97,114,Boston,32,19,39,24,-140,17,19,32,29,120,216.5,2.5,A,1591,1,L ,100.125,103,82.125,0.443,59.625,0.4725,22.5,0.380125,26.125,0.72875,86.125,0.452375,56,0.520375,30.125,0.329875,19.125,0.80225,283,20151203,2016,SAC,BOS,1435.528619,1542.725718,0.350446737,0.649553263,97,114,Boston,32,19,39,24,-140,17,19,32,29,120,216.5,2.5,A,1591,1,L ,99.625,102.25,79.875,0.451125,57.875,0.4895,22,0.344625,26.375,0.7405,84.625,0.449125,56.25,0.5045,28.375,0.34325,21.5,0.76875
279,279,20151203,2016,TOR,DEN,1566.14736,1413.457582,0.810705261,0.189294739,105,106,Denver,29,27,25,25,500,19,23,29,34,-700,190,-10,A,1592,0,L ,,,,,,,,,,,,,,,,,,,279,20151203,2016,TOR,DEN,1566.14736,1413.457582,0.810705261,0.189294739,105,106,Denver,29,27,25,25,500,19,23,29,34,-700,190,-10,A,1592,0,L ,102.375,93.625,85.125,0.453625,61.375,0.487375,23.75,0.3715,21.625,0.752,87.125,0.414625,63.375,0.44425,23.75,0.34375,16.75,0.814
280,280,20151203,2016,UTA,ORL,1548.988703,1432.286145,0.776856433,0.223143567,94,103,Orlando,29,25,23,26,155,25,32,21,16,-175,192.5,-4,A,1593,20,L ,,,,,,,,,,,,,,,,,,,280,20151203,2016,UTA,ORL,1548.988703,1432.286145,0.776856433,0.223143567,94,103,Orlando,29,25,23,26,155,25,32,21,16,-175,192.5,-4,A,1593,20,L ,102.375,100.875,81,0.44175,50.5,0.4785,30.5,0.374125,27.125,0.703875,85.625,0.457625,65.125,0.492125,20.5,0.352875,19,0.816375
287,287,20151204,2016,ATL,LAL,1551.425713,1306.388691,0.879339767,0.120660233,100,87,LALakers,19,17,30,21,600,23,29,20,28,-900,206.5,-11,H,1594,0,W ,103.125,98.625,83.875,0.472125,57.125,0.517875,26.75,0.37575,17.75,0.811875,83.125,0.452125,61.5,0.4715,21.625,0.38925,19.625,0.779,287,20151204,2016,ATL,LAL,1551.425713,1306.388691,0.879339767,0.120660233,100,87,LALakers,19,17,30,21,600,23,29,20,28,-900,206.5,-11,H,1594,0,W ,104.625,92.625,84.625,0.45775,56,0.502875,28.625,0.373625,22.625,0.722875,85,0.410875,60.125,0.44575,24.875,0.323,19,0.797125
288,288,20151204,2016,DAL,HOU,1545.998933,1492.08357,0.708065688,0.291934312,96,100,Houston,26,31,21,22,190,28,25,25,18,-220,211.5,-5,A,1595,20,L ,98.75,96.5,81.375,0.440625,55.125,0.508375,26.25,0.30425,24.625,0.7915,83.75,0.4325,59.125,0.470375,24.625,0.337,20.375,0.77325,288,20151204,2016,DAL,HOU,1545.998933,1492.08357,0.708065688,0.291934312,96,100,Houston,26,31,21,22,190,28,25,25,18,-220,211.5,-5,A,1595,20,L ,106.25,102.125,84.625,0.479875,61.375,0.5365,23.25,0.3315,25,0.72825,83.125,0.432125,53.375,0.496375,29.75,0.32425,28,0.737125
286,286,20151204,2016,DET,MIL,1500.42653,1400.899701,0.759249398,0.240750602,102,95,Milwaukee,16,24,19,36,230,17,34,16,35,-270,192,-6.5,H,1596,0,W ,103.5,98.375,88.125,0.439,63,0.477625,25.125,0.33675,28,0.6645,85.125,0.441875,60.75,0.4835,24.375,0.3345,18.875,0.794375,286,20151204,2016,DET,MIL,1500.42653,1400.899701,0.759249398,0.240750602,102,95,Milwaukee,16,24,19,36,230,17,34,16,35,-270,192,-6.5,H,1596,0,W ,106.75,88.875,79.375,0.47975,54.125,0.499,25.25,0.425125,27.625,0.720125,78,0.4395,58.75,0.473375,19.25,0.32875,18.25,0.77575
289,289,20151204,2016,NOP,CLE,1447.217535,1644.557059,0.363470796,0.636529204,114,108,Cleveland,27,26,24,28,-200,21,31,32,21,175,208.5,4.5,H,1597,8,W ,108.875,108.875,86,0.46125,57.75,0.512125,28.25,0.35225,24.875,0.799,86.625,0.460125,63.5,0.479875,23.125,0.384,23.125,0.869875,289,20151204,2016,NOP,CLE,1447.217535,1644.557059,0.363470796,0.636529204,114,108,Cleveland,27,26,24,28,-200,21,31,32,21,175,208.5,4.5,H,1597,8,W ,97.375,101.125,84.5,0.429,62.125,0.4735,22.375,0.30725,24.625,0.723875,83.25,0.451125,53.625,0.50375,29.625,0.354125,22.5,0.70175
284,284,20151204,2016,NYK,BRK,1373.224885,1436.784101,0.552251042,0.447748958,108,91,Brooklyn,21,21,25,24,145,42,23,27,16,-165,192.5,-3.5,H,1598,2,W ,97,94.625,84.75,0.428625,63.5,0.45875,21.25,0.32375,20.625,0.839375,84.125,0.423,61.75,0.472375,22.375,0.2935,25.125,0.688875,284,20151204,2016,NYK,BRK,1373.224885,1436.784101,0.552251042,0.447748958,108,91,Brooklyn,21,21,25,24,145,42,23,27,16,-165,192.5,-3.5,H,1598,2,W ,107.5,99.75,88.5,0.4685,60.125,0.516125,28.375,0.37175,19.125,0.76,91.375,0.436125,75,0.463,16.375,0.307,18.875,0.7935
285,285,20151204,2016,WAS,PHO,1479.607602,1485.351424,0.632412893,0.367587107,109,106,Phoenix,31,29,25,21,-145,22,29,27,31,125,214.5,2.5,H,1599,2,W ,103.375,103.75,82.875,0.452125,57.75,0.487,25.125,0.366375,26.75,0.73375,82.25,0.469625,59.5,0.469875,22.75,0.4515,21.25,0.755125,285,20151204,2016,WAS,PHO,1479.607602,1485.351424,0.632412893,0.367587107,109,106,Phoenix,31,29,25,21,-145,22,29,27,31,125,214.5,2.5,H,1599,2,W ,110.375,105.375,86.25,0.484,62.625,0.53,23.625,0.347,25.5,0.7115,84.5,0.4595,58.375,0.468625,26.125,0.432125,20.875,0.7935
292,292,20151205,2016,CHI,CHO,1573.109563,1482.358476,0.749894841,0.250105159,96,102,Charlotte,26,26,20,30,200,22,28,25,21,-240,195.5,-5.5,A,1600,8,L ,96.75,95,88,0.409375,67.125,0.431375,20.875,0.340125,24.375,0.728875,90.5,0.40525,69.375,0.420625,21.125,0.347625,20.625,0.700125,292,20151205,2016,CHI,CHO,1573.109563,1482.358476,0.749894841,0.250105159,96,102,Charlotte,26,26,20,30,200,22,28,25,21,-240,195.5,-5.5,A,1600,8,L ,100.5,98.375,82.625,0.447875,61,0.46925,21.625,0.396,22.875,0.801625,84.75,0.435375,58.125,0.487875,26.625,0.311875,22.375,0.746375
293,293,20151205,2016,HOU,SAC,1502.297353,1426.073177,0.733885803,0.266114197,120,113,Sacramento,16,34,35,28,135,29,23,32,36,-155,218,-3,H,1601,19,W ,105,107.625,81.375,0.425625,49.75,0.464125,31.625,0.370875,33,0.7465,87.375,0.453375,59.75,0.503,27.625,0.33525,23.5,0.802625,293,20151205,2016,HOU,SAC,1502.297353,1426.073177,0.733885803,0.266114197,120,113,Sacramento,16,34,35,28,135,29,23,32,36,-155,218,-3,H,1601,19,W ,114.125,108.125,87.125,0.472625,58.125,0.50325,29,0.403,26.75,0.753,89.25,0.467875,65.75,0.496875,23.5,0.390125,20.25,0.75225
