,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
269,269,20181123,2019,TOR,WAS,1632.956885,1442.816766,0.841599923,0.158400077,125,107,Washington,26,36,25,20,435,38,32,31,24,-580,230.5,-10.5,H,5526,8,W ,118.875,110.125,90,0.500625,57,0.581875,33,0.3585,21.5,0.79475,95.25,0.44475,63.25,0.50225,32,0.339125,19.375,0.74725,269,20181123,2019,TOR,WAS,1632.956885,1442.816766,0.841599923,0.158400077,125,107,Washington,26,36,25,20,435,38,32,31,24,-580,230.5,-10.5,H,5526,8,W ,121.75,108,89.125,0.499375,56.125,0.53675,33,0.438625,22.875,0.78375,87.75,0.445,53.25,0.534375,34.5,0.310625,24.375,0.812625
278,278,20181124,2019,CLE,HOU,1444.877639,1604.945238,0.414406887,0.585593113,117,108,Houston,30,28,25,25,-330,29,34,30,24,267,208.5,6.5,H,5527,12,W ,105.125,105.75,89.25,0.441,64.625,0.472625,24.625,0.347125,21.125,0.8665,82.375,0.48525,52.375,0.5585,30,0.35125,22.5,0.73375,278,20181124,2019,CLE,HOU,1444.877639,1604.945238,0.414406887,0.585593113,117,108,Houston,30,28,25,25,-330,29,34,30,24,267,208.5,6.5,H,5527,12,W ,102.375,101.25,80,0.45775,53,0.521625,27,0.3435,26.625,0.739125,82.125,0.442625,41.75,0.57575,40.375,0.31375,22.75,0.74275
283,283,20181124,2019,DAL,BOS,1453.971524,1554.030518,0.499915101,0.500084899,113,104,Boston,26,30,26,22,-140,32,27,28,26,120,213,2.5,H,5528,2,W ,112.75,102.625,82.375,0.495625,51.125,0.55825,31.25,0.393,26.625,0.7135,87.875,0.44625,55.25,0.534625,32.625,0.29425,19.5,0.77075,283,20181124,2019,DAL,BOS,1453.971524,1554.030518,0.499915101,0.500084899,113,104,Boston,26,30,26,22,-140,32,27,28,26,120,213,2.5,H,5528,2,W ,109.375,107.875,86.125,0.465625,50.125,0.557,36,0.34225,23,0.744,89.875,0.451875,52.5,0.518625,37.375,0.3465,17,0.80475
282,282,20181124,2019,GSW,SAC,1622.761106,1467.694315,0.812796191,0.187203809,117,116,Sacramento,29,35,29,23,222,28,32,35,22,-270,226,-6.5,H,5529,15,W ,113.375,109.125,85.75,0.49075,57.75,0.536125,28,0.403625,22.25,0.818,93.375,0.448625,62.125,0.50725,31.25,0.335625,21.5,0.689125,282,20181124,2019,GSW,SAC,1622.761106,1467.694315,0.812796191,0.187203809,117,116,Sacramento,29,35,29,23,222,28,32,35,22,-270,226,-6.5,H,5529,15,W ,117.75,117,88.375,0.4685,49.125,0.57725,39.25,0.3385,28.875,0.756,92.75,0.480125,62.75,0.524875,30,0.39075,23.625,0.691
284,284,20181124,2019,MIL,SAS,1629.779342,1515.063878,0.774867262,0.225132738,135,129,SanAntonio,36,32,34,27,398,37,30,28,40,-522,227,-10,H,5530,26,W ,125,110.125,91.25,0.5025,48.25,0.644,43,0.3415,24.25,0.750125,93,0.4485,58.125,0.521,34.875,0.338375,21.75,0.717375,284,20181124,2019,MIL,SAS,1629.779342,1515.063878,0.774867262,0.225132738,135,129,SanAntonio,36,32,34,27,398,37,30,28,40,-522,227,-10,H,5530,26,W ,112,110,90.625,0.49,62.625,0.55725,28,0.34225,17.875,0.74125,89.75,0.457875,64.875,0.484625,24.875,0.377125,23.375,0.814375
281,281,20181124,2019,MIN,CHI,1500.854657,1328.23877,0.827684251,0.172315749,111,96,Chicago,22,28,29,17,520,20,29,35,27,-725,219,-11.5,H,5531,5,W ,111.25,106.625,88.5,0.460625,59.5,0.493875,29,0.39575,23.125,0.802625,92,0.4365,58.75,0.478,33.25,0.36075,20.875,0.690375,281,20181124,2019,MIN,CHI,1500.854657,1328.23877,0.827684251,0.172315749,111,96,Chicago,22,28,29,17,520,20,29,35,27,-725,219,-11.5,H,5531,5,W ,112.75,101,94.5,0.441875,58.75,0.500125,35.75,0.344875,20,0.836625,87.25,0.431875,57,0.465875,30.25,0.366375,19.875,0.763375
280,280,20181124,2019,OKC,DEN,1617.946507,1581.82658,0.686448867,0.313551133,98,105,Denver,33,30,16,26,199,23,19,24,32,-240,217,-6,A,5532,4,L ,114.75,103.625,92,0.468625,62.375,0.525625,29.625,0.3705,25.125,0.740625,85.5,0.446625,56.625,0.53,28.875,0.285375,23.75,0.806625,280,20181124,2019,OKC,DEN,1617.946507,1581.82658,0.686448867,0.313551133,98,105,Denver,33,30,16,26,199,23,19,24,32,-240,217,-6,A,5532,4,L ,104.5,105,86.75,0.437875,57.5,0.491,29.25,0.336625,23.75,0.792,91.375,0.4525,59.875,0.519125,31.5,0.322,16.25,0.735
279,279,20181124,2019,WAS,NOP,1438.900706,1574.735383,0.448611847,0.551388153,124,114,NewOrleans,34,34,23,23,139,37,31,22,34,-159,238.5,-3.5,H,5533,20,W ,114.625,112.375,88.25,0.475,57.375,0.5585,30.875,0.312625,29.125,0.697375,87.5,0.474625,58.625,0.53625,28.875,0.34325,24.5,0.781375,279,20181124,2019,WAS,NOP,1438.900706,1574.735383,0.448611847,0.551388153,124,114,NewOrleans,34,34,23,23,139,37,31,22,34,-159,238.5,-3.5,H,5533,20,W ,117.375,112.375,92.75,0.467375,61.125,0.512375,31.625,0.376625,24.75,0.767375,92.125,0.457,64.25,0.517625,27.875,0.316875,26.375,0.723875
287,287,20181125,2019,ATL,CHO,1309.486966,1529.240181,0.33417659,0.66582341,124,123,Charlotte,43,23,31,26,-300,32,33,35,24,240,228.5,6.5,H,5534,9,W ,112.625,123.5,89.375,0.46575,54.75,0.572375,34.625,0.29725,25.375,0.75725,90.375,0.47625,53,0.543625,37.375,0.375,30.375,0.759125,287,20181125,2019,ATL,CHO,1309.486966,1529.240181,0.33417659,0.66582341,124,123,Charlotte,43,23,31,26,-300,32,33,35,24,240,228.5,6.5,H,5534,9,W ,115.75,110,90.625,0.473375,56.5,0.543,34.125,0.371125,23.25,0.78275,94.125,0.42425,58.75,0.494625,35.375,0.30575,23.75,0.833625
290,290,20181125,2019,BRK,PHI,1452.934756,1566.357347,0.480692942,0.519307058,125,127,Philadelphia,25,29,35,38,-200,32,36,34,23,170,225.5,4.5,A,5535,6,L ,115,117.625,91.75,0.46575,58.25,0.51725,33.5,0.376875,23.375,0.723875,86.625,0.4865,57.625,0.56075,29,0.34625,29.75,0.791875,290,20181125,2019,BRK,PHI,1452.934756,1566.357347,0.480692942,0.519307058,125,127,Philadelphia,25,29,35,38,-200,32,36,34,23,170,225.5,4.5,A,5535,6,L ,115.75,111.75,92.25,0.473875,63.375,0.52225,28.875,0.3655,22.5,0.797,84.125,0.464875,52.625,0.534375,31.5,0.343625,29.25,0.76
286,286,20181125,2019,DET,PHO,1498.345353,1310.895759,0.839524298,0.160475702,118,107,Phoenix,32,28,24,23,300,27,35,21,35,-400,221.5,-8.5,H,5536,12,W ,112.125,112.125,94.25,0.44025,58.875,0.514875,35.375,0.3155,25.875,0.72925,89.375,0.46775,59.125,0.52825,30.25,0.35375,24.125,0.765,286,20181125,2019,DET,PHO,1498.345353,1310.895759,0.839524298,0.160475702,118,107,Phoenix,32,28,24,23,300,27,35,21,35,-400,221.5,-8.5,H,5536,12,W ,118.25,107.375,85.875,0.502375,56.625,0.584125,29.25,0.361125,28.375,0.786625,86,0.475,56,0.564625,30,0.30875,20.25,0.821625
285,285,20181125,2019,LAL,ORL,1538.38171,1409.429001,0.788841726,0.211158274,104,108,Orlando,19,32,35,22,275,29,23,19,33,-350,217,-7.5,A,5537,5,L ,110.375,109,86.875,0.472,59,0.509875,27.875,0.39375,23.625,0.740125,91.625,0.458,60.25,0.50475,31.375,0.349875,16.125,0.851,285,20181125,2019,LAL,ORL,1538.38171,1409.429001,0.788841726,0.211158274,104,108,Orlando,19,32,35,22,275,29,23,19,33,-350,217,-7.5,A,5537,5,L ,106.375,104.375,86.75,0.452125,55.125,0.52025,31.625,0.336875,22.25,0.80725,91.75,0.43575,57.5,0.47925,34.25,0.3695,15.25,0.803875
289,289,20181125,2019,MEM,NYK,1481.901908,1388.58051,0.752659578,0.247340422,98,103,NewYork,21,22,35,25,285,26,26,19,27,-370,205.5,-8,A,5538,6,L ,102.625,96.875,81.875,0.467875,55.125,0.515875,26.75,0.3665,21.625,0.7545,82.5,0.42125,51.25,0.491875,31.25,0.312875,22.625,0.783875,289,20181125,2019,MEM,NYK,1481.901908,1388.58051,0.752659578,0.247340422,98,103,NewYork,21,22,35,25,285,26,26,19,27,-370,205.5,-8,A,5538,6,L ,117.25,110.375,89.375,0.474375,56.75,0.54825,32.625,0.346875,28.625,0.74675,89.875,0.4475,63,0.498625,26.875,0.326875,27,0.78225
292,292,20181125,2019,POR,LAC,1581.570143,1572.782018,0.651635222,0.348364778,100,104,LAClippers,24,21,38,21,150,28,30,16,26,-180,227,-4,A,5539,9,L ,113.875,105.625,94.5,0.44925,59.5,0.52425,35,0.324625,21.5,0.80825,93.375,0.423,62.25,0.46925,31.125,0.319625,22.625,0.754125,292,20181125,2019,POR,LAC,1581.570143,1572.782018,0.651635222,0.348364778,100,104,LAClippers,24,21,38,21,150,28,30,16,26,-180,227,-4,A,5539,9,L ,115.5,115.5,94.125,0.4505,65.375,0.49275,28.75,0.36925,26.125,0.78225,87.75,0.465875,62.75,0.504125,25,0.372125,31.5,0.7815
291,291,20181125,2019,SAC,UTA,1466.437458,1535.473545,0.544443051,0.455556949,112,133,Utah,30,29,32,42,-180,26,24,30,32,150,218.5,4,A,5540,7,L ,107.25,109.25,90.75,0.446875,63.25,0.479375,27.5,0.368,22.875,0.6915,93.625,0.440625,58.625,0.52175,35,0.30675,21.5,0.74275,291,20181125,2019,SAC,UTA,1466.437458,1535.473545,0.544443051,0.455556949,112,133,Utah,30,29,32,42,-180,26,24,30,32,150,218.5,4,A,5540,7,L ,103.875,95.875,83.5,0.480125,57.625,0.54725,25.875,0.34025,23,0.657125,82.625,0.4285,53.125,0.522625,29.5,0.258,25.375,0.684375
288,288,20181125,2019,TOR,MIA,1636.872945,1448.343467,0.840360013,0.159639987,125,115,Miami,29,25,35,26,650,36,27,38,24,-1000,215,-12,H,5541,1,W ,118.625,111.25,90.375,0.494,57.875,0.572625,32.5,0.349625,22.875,0.787625,95,0.44325,62,0.495125,33,0.351125,21.125,0.729125,288,20181125,2019,TOR,MIA,1636.872945,1448.343467,0.840360013,0.159639987,125,115,Miami,29,25,35,26,650,36,27,38,24,-1000,215,-12,H,5541,1,W ,112.75,111.625,90.125,0.461125,60.25,0.516625,29.875,0.35275,25.375,0.790375,90.875,0.443375,57.25,0.4905,33.625,0.362375,27,0.712125
297,297,20181126,2019,CHI,SAS,1324.429591,1512.092499,0.376453628,0.623546372,107,108,SanAntonio,27,25,28,28,-280,27,23,33,24,230,215,6.5,A,5542,15,L ,100,106.625,85.25,0.436375,58,0.481625,27.25,0.340125,19.375,0.848125,88.125,0.466,56.25,0.551875,31.875,0.323,19,0.78825,297,20181126,2019,CHI,SAS,1324.429591,1512.092499,0.376453628,0.623546372,107,108,SanAntonio,27,25,28,28,-280,27,23,33,24,230,215,6.5,A,5542,15,L ,114.125,108.5,90.625,0.49975,61.5,0.56375,29.125,0.364,17,0.74625,91,0.449125,64.625,0.473375,26.375,0.391,21.25,0.810125
295,295,20181126,2019,CHO,MIL,1523.287501,1632.750722,0.486384698,0.513615302,110,107,Milwaukee,35,17,28,27,-200,32,33,28,17,170,234,4.5,H,5543,1,W ,118,108.75,88.25,0.493875,55.75,0.54775,32.5,0.40525,22.875,0.804125,88.125,0.4545,54.75,0.54225,33.375,0.30875,22.5,0.826125,295,20181126,2019,CHO,MIL,1523.287501,1632.750722,0.486384698,0.513615302,110,107,Milwaukee,35,17,28,27,-200,32,33,28,17,170,234,4.5,H,5543,1,W ,113.125,117.75,92.875,0.45225,54.375,0.488875,38.5,0.397,20,0.727125,91.75,0.486125,52.75,0.56575,39,0.371125,19.125,0.748
293,293,20181126,2019,CLE,MIN,1456.853243,1504.663836,0.574546745,0.425453255,95,102,Minnesota,29,25,21,27,-240,26,21,24,24,190,214.5,6,A,5544,5,L ,106.25,105.75,88.875,0.445625,62.625,0.477125,26.25,0.366625,20.875,0.865375,82.25,0.48875,53.25,0.5685,29,0.33825,23,0.725875,293,20181126,2019,CLE,MIN,1456.853243,1504.663836,0.574546745,0.425453255,95,102,Minnesota,29,25,21,27,-240,26,21,24,24,190,214.5,6,A,5544,5,L ,111.375,103.5,87.75,0.463875,54.375,0.53075,33.375,0.35975,21.375,0.832625,92.25,0.423125,62,0.4565,30.25,0.3385,19.625,0.776875
299,299,20181126,2019,GSW,ORL,1624.017962,1421.644218,0.850763665,0.149236335,116,110,Orlando,25,39,19,27,240,26,21,32,37,-300,215,-7,H,5545,6,W ,113.375,110.5,85.25,0.490625,57.125,0.538,28.125,0.40225,22.375,0.8355,92,0.457125,62.625,0.505625,29.375,0.357875,22.375,0.695125,299,20181126,2019,GSW,ORL,1624.017962,1421.644218,0.850763665,0.149236335,116,110,Orlando,25,39,19,27,240,26,21,32,37,-300,215,-7,H,5545,6,W ,106.375,103.75,85.5,0.45325,53.625,0.53425,31.875,0.318875,23.875,0.808875,91.75,0.43425,57.375,0.482125,34.375,0.358875,15.125,0.8025
296,296,20181126,2019,NOP,BOS,1562.953545,1544.294576,0.664420408,0.335579592,107,124,Boston,34,23,32,35,110,21,27,31,28,-130,228,-2,A,5546,1,L ,119.375,116.625,92.25,0.474125,63.625,0.52525,28.625,0.364625,26.25,0.810125,94,0.464125,59.625,0.51325,34.375,0.3815,20.75,0.777,296,20181126,2019,NOP,BOS,1562.953545,1544.294576,0.664420408,0.335579592,107,124,Boston,34,23,32,35,110,21,27,31,28,-130,228,-2,A,5546,1,L ,110,110.75,85,0.4685,49,0.56025,36,0.346125,23.5,0.765375,91,0.45975,54.5,0.524625,36.5,0.35575,17.125,0.833875
298,298,20181126,2019,UTA,IND,1554.396268,1549.40246,0.646660698,0.353339302,88,121,Indiana,33,25,31,32,170,25,22,23,18,-200,206.5,-4.5,A,5547,1,L ,107,113.375,83.625,0.45075,47.875,0.5395,35.75,0.326125,27.75,0.71725,83.25,0.495,56.25,0.530375,27,0.426125,23.75,0.82675,298,20181126,2019,UTA,IND,1554.396268,1549.40246,0.646660698,0.353339302,88,121,Indiana,33,25,31,32,170,25,22,23,18,-200,206.5,-4.5,A,5547,1,L ,105.125,111.5,82,0.461,52.75,0.491375,29.25,0.414875,21.75,0.813375,81.75,0.5335,57.875,0.5905,23.875,0.380875,20.25,0.780375
294,294,20181126,2019,WAS,HOU,1450.682543,1592.969634,0.439442717,0.560557283,135,131,Houston,42,23,33,27,105,30,37,27,31,-125,223,-1.5,H,5548,10,W ,117.625,112,88.625,0.48125,57.875,0.561625,30.75,0.3225,30.875,0.693875,88.875,0.462625,58,0.528875,30.875,0.3315,24.625,0.777625,294,20181126,2019,WAS,HOU,1450.682543,1592.969634,0.439442717,0.560557283,135,131,Houston,42,23,33,27,105,30,37,27,31,-125,223,-1.5,H,5548,10,W ,105.375,102.75,80.5,0.46625,54.125,0.53675,26.375,0.33575,28.125,0.757875,83.875,0.440125,42.375,0.57325,41.5,0.3125,22.125,0.754
304,304,20181127,2019,DEN,LAL,1594.787878,1526.166492,0.725251573,0.274748427,117,85,LALakers,26,24,21,14,130,30,28,31,28,-150,219,-3,H,5549,2,W ,113.5,100.25,88.625,0.486625,60.25,0.53375,28.375,0.374375,21.75,0.76325,83.625,0.44825,49.25,0.564375,34.375,0.28825,22.625,0.708875,304,20181127,2019,DEN,LAL,1594.787878,1526.166492,0.725251573,0.274748427,117,85,LALakers,26,24,21,14,130,30,28,31,28,-150,219,-3,H,5549,2,W ,109.875,108.125,95.5,0.436375,67,0.480125,28.5,0.32175,21,0.826875,90.625,0.463625,60.375,0.53025,30.25,0.33725,20.875,0.676
300,300,20181127,2019,DET,NYK,1501.21871,1401.112107,0.75985892,0.24014108,115,108,NewYork,19,24,27,38,275,24,27,30,34,-350,220,-7.5,H,5550,5,W ,109.875,109.125,90.75,0.440625,56.5,0.519125,34.25,0.3065,28.125,0.730125,88.5,0.45475,60.25,0.5015,28.25,0.354625,24.625,0.78125,300,20181127,2019,DET,NYK,1501.21871,1401.112107,0.75985892,0.24014108,115,108,NewYork,19,24,27,38,275,24,27,30,34,-350,220,-7.5,H,5550,5,W ,118.125,112,89,0.4795,56.625,0.55175,32.375,0.3545,29.375,0.7395,89.625,0.444625,62.75,0.487,26.875,0.345375,29,0.794
302,302,20181127,2019,MEM,TOR,1469.370311,1639.564909,0.400334251,0.599665749,114,122,Toronto,31,28,34,29,-250,32,39,26,17,200,208.5,5.5,A,5551,12,L ,102.25,100.125,82.625,0.4615,55.5,0.507,27.125,0.366375,21.5,0.748,81.375,0.439625,50.125,0.50025,31.25,0.346875,23.75,0.7745,302,20181127,2019,MEM,TOR,1469.370311,1639.564909,0.400334251,0.599665749,114,122,Toronto,31,28,34,29,-250,32,39,26,17,200,208.5,5.5,A,5551,12,L ,105.25,117,87,0.45225,58.75,0.527,28.25,0.2985,23.875,0.768125,88.125,0.511625,55.125,0.60425,33,0.356375,19,0.840625
301,301,20181127,2019,MIA,ATL,1445.651502,1315.439645,0.790046541,0.209953459,113,115,Atlanta,35,33,32,15,260,38,14,34,27,-330,224,-7.5,A,5552,10,L ,104.5,111.625,88,0.4245,55,0.462875,33,0.364375,25.875,0.70775,87.375,0.45875,59.25,0.4945,28.125,0.381375,28,0.764625,301,20181127,2019,MIA,ATL,1445.651502,1315.439645,0.790046541,0.209953459,113,115,Atlanta,35,33,32,15,260,38,14,34,27,-330,224,-7.5,A,5552,10,L ,115.875,101.75,91.5,0.46025,58.125,0.501375,33.375,0.40125,25,0.748125,88,0.431375,53.875,0.511125,34.125,0.306,21.25,0.745
303,303,20181127,2019,PHO,IND,1308.022402,1582.499517,0.268082897,0.731917103,104,109,Indiana,26,35,20,28,-145,26,28,23,27,125,216.5,2.5,A,5553,10,L ,100.125,107.75,84.625,0.448625,55.625,0.494625,29,0.362625,18.5,0.760125,85.875,0.459125,58.375,0.52275,27.5,0.317125,26.375,0.764875,303,20181127,2019,PHO,IND,1308.022402,1582.499517,0.268082897,0.731917103,104,109,Indiana,26,35,20,28,-145,26,28,23,27,125,216.5,2.5,A,5553,10,L ,106.125,110.625,82.625,0.4665,52,0.500625,30.625,0.417,21.375,0.77775,82.125,0.520125,59,0.577375,23.125,0.367375,22.875,0.765875
307,307,20181128,2019,BRK,UTA,1448.338821,1521.299211,0.538834752,0.461165248,91,101,Utah,17,26,27,31,-170,16,26,36,13,145,215,3.5,A,5554,16,L ,112.125,115.25,91.625,0.449,59.625,0.4985,32,0.36325,25,0.72975,85.75,0.48425,57.375,0.556625,28.375,0.34475,29.375,0.765875,307,20181128,2019,BRK,UTA,1448.338821,1521.299211,0.538834752,0.461165248,91,101,Utah,17,26,27,31,-170,16,26,36,13,145,215,3.5,A,5554,16,L ,102.375,97.5,83.875,0.462,57.75,0.516875,26.125,0.346,24.125,0.667375,82.75,0.437125,53.625,0.524625,29.125,0.273875,25,0.684375
306,306,20181128,2019,CHO,ATL,1529.074162,1324.797956,0.85214878,0.14785122,108,94,Atlanta,28,21,26,19,650,24,31,31,22,-1000,231,-12,H,5555,5,W ,115.875,106.375,88.5,0.48325,57,0.542125,31.5,0.37225,23.875,0.79525,88.875,0.438625,53.5,0.532375,35.375,0.290875,22.25,0.83,306,20181128,2019,CHO,ATL,1529.074162,1324.797956,0.85214878,0.14785122,108,94,Atlanta,28,21,26,19,650,24,31,31,22,-1000,231,-12,H,5555,5,W ,115.25,102,89.5,0.46575,59.5,0.504,30,0.389,27.375,0.72475,87.875,0.427875,52.875,0.5055,35,0.31025,21.375,0.769625
310,310,20181128,2019,HOU,DAL,1585.63103,1463.707465,0.782023022,0.217976978,108,128,Dallas,36,38,22,32,200,28,28,33,19,-250,217,-5.5,A,5556,3,L ,109.375,111.25,85.25,0.448125,42.375,0.559875,42.875,0.343625,25.375,0.743125,82.875,0.475125,55.125,0.512375,27.75,0.394125,26.25,0.807875,310,20181128,2019,HOU,DAL,1585.63103,1463.707465,0.782023022,0.217976978,108,128,Dallas,36,38,22,32,200,28,28,33,19,-250,217,-5.5,A,5556,3,L ,109.375,106.625,87.625,0.458625,56.75,0.512625,30.875,0.39025,22.625,0.7965,85.625,0.443875,53.625,0.497,32,0.361375,25,0.75675
314,314,20181128,2019,LAC,PHO,1581.810099,1304.711362,0.897592371,0.102407629,115,99,Phoenix,22,27,25,25,600,26,23,40,26,-900,230,-12,H,5557,6,W ,120.375,110.5,91.875,0.475625,66.125,0.5085,25.75,0.38575,27,0.8325,94.125,0.444875,63.875,0.501,30.25,0.31725,22.5,0.75575,314,20181128,2019,LAC,PHO,1581.810099,1304.711362,0.897592371,0.102407629,115,99,Phoenix,22,27,25,25,600,26,23,40,26,-900,230,-12,H,5557,6,W ,118,107.75,86.75,0.490875,58.125,0.557375,28.625,0.383375,29.625,0.76675,87.375,0.472,58.25,0.551125,29.125,0.313125,20.125,0.81325
311,311,20181128,2019,MIL,CHI,1626.964061,1321.58584,0.911617348,0.088382652,116,113,Chicago,40,22,27,24,1100,30,33,29,24,-2500,230,-15,H,5558,13,W ,124,110.625,90.625,0.503125,48.875,0.649375,41.75,0.331625,24.875,0.74525,91.25,0.45725,57.375,0.526125,33.875,0.3505,21.875,0.714,311,20181128,2019,MIL,CHI,1626.964061,1321.58584,0.911617348,0.088382652,116,113,Chicago,40,22,27,24,1100,30,33,29,24,-2500,230,-15,H,5558,13,W ,112.875,101.5,93.75,0.449875,59.5,0.50675,34.25,0.347875,20.375,0.811375,88.375,0.423875,56.375,0.47425,32,0.332875,20.875,0.774875
308,308,20181128,2019,MIN,SAS,1514.752089,1514.936249,0.639820733,0.360179267,128,89,SanAntonio,25,9,24,31,155,28,29,35,36,-185,215.5,-4.5,H,5559,5,W ,111.75,102.75,88.625,0.470125,58.125,0.512125,30.5,0.39025,21.25,0.777625,89.875,0.4265,57.375,0.467,32.5,0.35225,20.625,0.732,308,20181128,2019,MIN,SAS,1514.752089,1514.936249,0.639820733,0.360179267,128,89,SanAntonio,25,9,24,31,155,28,29,35,36,-185,215.5,-4.5,H,5559,5,W ,118.25,108.625,91.375,0.5145,61.125,0.5795,30.25,0.37975,16.625,0.739375,90.125,0.45675,64.375,0.49125,25.75,0.37725,21.125,0.819
312,312,20181128,2019,NOP,WAS,1541.447915,1458.021147,0.741904212,0.258095788,125,104,Washington,24,23,34,23,230,31,36,31,27,-280,242,-6.5,H,5560,1,W ,120.375,115.25,91.875,0.4785,61.625,0.541,30.25,0.354,26.5,0.81225,93.625,0.46325,59.375,0.524,34.25,0.36375,20.875,0.764,312,20181128,2019,NOP,WAS,1541.447915,1458.021147,0.741904212,0.258095788,125,104,Washington,24,23,34,23,230,31,36,31,27,-280,242,-6.5,H,5560,1,W ,119.375,105.75,89.5,0.487875,56.125,0.530375,33.375,0.42,23.25,0.767,88,0.4425,53.875,0.523375,34.125,0.3165,22.875,0.766875
309,309,20181128,2019,OKC,CLE,1604.985209,1446.76499,0.815542593,0.184457407,100,83,Cleveland,28,19,15,21,750,21,26,26,27,-1200,215.5,-12.5,H,5561,8,W ,112.625,100.25,92.125,0.465,62.125,0.526,30,0.36175,22.625,0.754875,85.875,0.4405,57.5,0.51575,28.375,0.29725,21.5,0.74175,309,20181128,2019,OKC,CLE,1604.985209,1446.76499,0.815542593,0.184457407,100,83,Cleveland,28,19,15,21,750,21,26,26,27,-1200,215.5,-12.5,H,5561,8,W ,110.125,99.5,85,0.49625,54,0.59025,31,0.3365,20.5,0.781375,84.875,0.456625,62.25,0.487375,22.625,0.3745,18.75,0.713875
305,305,20181128,2019,PHI,NYK,1570.953282,1397.629172,0.828264928,0.171735072,117,91,NewYork,27,21,20,23,750,41,27,25,24,-1200,227,-12.5,H,5562,0,W ,118.25,112.125,85.125,0.48425,57,0.541375,28.125,0.381875,32.75,0.75925,92.125,0.438375,63.5,0.489125,28.625,0.326,30.75,0.73175,305,20181128,2019,PHI,NYK,1570.953282,1397.629172,0.828264928,0.171735072,117,91,NewYork,27,21,20,23,750,41,27,25,24,-1200,227,-12.5,H,5562,0,W ,119.375,109.375,88.375,0.49675,57.625,0.56225,30.75,0.378375,27.75,0.730625,91.5,0.432875,64.75,0.4775,26.75,0.325375,25.875,0.825625
313,313,20181128,2019,POR,ORL,1572.542062,1419.785767,0.810764014,0.189235986,115,112,Orlando,30,33,21,28,400,33,22,40,20,-550,215,-10,H,5563,4,W ,112.75,104,91.625,0.453875,56.625,0.515125,35,0.35025,21.625,0.785375,89.75,0.435625,59.5,0.48475,30.25,0.327375,21.25,0.78425,313,20181128,2019,POR,ORL,1572.542062,1419.785767,0.810764014,0.189235986,115,112,Orlando,30,33,21,28,400,33,22,40,20,-550,215,-10,H,5563,4,W ,109.5,106.125,84.75,0.45675,53,0.5145,31.75,0.351625,26.75,0.797625,90.25,0.448,56.5,0.490375,33.75,0.3815,15.75,0.831625
316,316,20181129,2019,LAL,IND,1515.069587,1585.810556,0.54200787,0.45799213,104,96,Indiana,15,35,25,21,180,38,18,27,21,-220,220,-5,H,5564,2,W ,108.25,106.75,86.125,0.4705,58.875,0.509125,27.25,0.387125,23.625,0.7075,90.875,0.442,59.5,0.475875,31.375,0.371625,17,0.852875,316,20181129,2019,LAL,IND,1515.069587,1585.810556,0.54200787,0.45799213,104,96,Indiana,15,35,25,21,180,38,18,27,21,-220,220,-5,H,5564,2,W ,105.75,107.75,82.625,0.469375,52.125,0.503625,30.5,0.4185,21.5,0.73475,83.625,0.4855,59.25,0.532875,24.375,0.373625,23,0.78125
317,317,20181129,2019,SAC,LAC,1447.514735,1584.022175,0.447654081,0.552345919,121,133,LAClippers,42,29,30,32,-135,26,42,25,28,115,236,2,A,5565,2,L ,110.25,114.375,92.375,0.454,64.125,0.491375,28.25,0.362875,22,0.71775,93.125,0.46225,59.25,0.541375,33.875,0.326625,23.375,0.740375,317,20181129,2019,SAC,LAC,1447.514735,1584.022175,0.447654081,0.552345919,121,133,LAClippers,42,29,30,32,-135,26,42,25,28,115,236,2,A,5565,2,L ,114.625,118.375,94.375,0.4465,64.75,0.49725,29.625,0.339625,25.375,0.798125,89.75,0.47625,63.75,0.515875,26,0.382,29.625,0.779375
