,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
895,895,2018224,2018,PHO,POR,1291.807805,1570.000751,0.263906738,0.736093262,104,106,Portland,28,27,16,35,-280,24,26,31,23,230,222,6.5,A,4824,10,L ,101.125,115.625,89,0.444,59.875,0.496375,29.125,0.333125,19.375,0.714,90.75,0.468375,59.375,0.517375,31.375,0.3755,25.625,0.750375,895,2018224,2018,PHO,POR,1291.807805,1570.000751,0.263906738,0.736093262,104,106,Portland,28,27,16,35,-280,24,26,31,23,230,222,6.5,A,4824,10,L ,101.5,103.375,87.625,0.434375,58.625,0.456375,29,0.3815,18.25,0.75725,88.625,0.436125,59.375,0.476875,29.25,0.353125,20.25,0.8355
896,896,2018224,2018,SAC,LAL,1349.445678,1452.159911,0.496093984,0.503906016,108,113,LALakers,25,25,37,26,-125,29,29,25,25,105,221,1.5,A,4825,8,L ,105.25,113.125,86.625,0.469875,60.875,0.497625,25.75,0.41525,18.375,0.746875,84.125,0.48825,49.375,0.54025,34.75,0.41625,20.75,0.813,896,2018224,2018,SAC,LAL,1349.445678,1452.159911,0.496093984,0.503906016,108,113,LALakers,25,25,37,26,-125,29,29,25,25,105,221,1.5,A,4825,8,L ,118.625,111.25,89.5,0.491375,61.375,0.5325,28.125,0.399,24.75,0.77025,88.875,0.473625,60.625,0.518875,28.25,0.367125,23.375,0.71025
893,893,2018224,2018,UTA,DAL,1596.002765,1409.014323,0.839166338,0.160833662,97,90,Dallas,23,27,21,19,425,35,18,21,23,-600,204,-10,H,4826,6,W ,107.625,101.125,85.875,0.468125,57,0.526375,28.875,0.35825,22.75,0.75025,84.375,0.442375,57.125,0.495375,27.25,0.34325,22.25,0.787125,893,2018224,2018,UTA,DAL,1596.002765,1409.014323,0.839166338,0.160833662,97,90,Dallas,23,27,21,19,425,35,18,21,23,-600,204,-10,H,4826,6,W ,105.25,97,84.625,0.4715,52.625,0.54875,32,0.3555,18.375,0.77475,86.875,0.4165,50,0.4775,36.875,0.332375,17.125,0.742125
897,897,2018225,2018,CHO,DET,1514.616985,1441.404335,0.730486479,0.269513521,114,98,Detroit,19,27,25,27,155,32,38,26,18,-185,212,-4.5,H,4827,1,W ,111.875,108.375,87,0.46175,57.75,0.494,29.25,0.39975,26.125,0.756,87.75,0.475375,58.625,0.5085,29.125,0.401625,17,0.748875,897,2018225,2018,CHO,DET,1514.616985,1441.404335,0.730486479,0.269513521,114,98,Detroit,19,27,25,27,155,32,38,26,18,-185,212,-4.5,H,4827,1,W ,107.75,101.75,82.75,0.474125,50.875,0.5195,31.875,0.39025,20.875,0.781125,88.375,0.447625,61.625,0.482125,26.75,0.35825,17.75,0.70425
899,899,2018225,2018,CLE,SAS,1565.020094,1552.209197,0.656873376,0.343126624,94,110,SanAntonio,25,25,26,34,160,20,33,21,20,-190,212.5,-4.5,A,4828,15,L ,109.5,115.875,85.5,0.47925,51.125,0.591375,34.375,0.3155,22,0.736,91.625,0.48525,59.375,0.537125,32.25,0.400625,18.375,0.787625,899,2018225,2018,CLE,SAS,1565.020094,1552.209197,0.656873376,0.343126624,94,110,SanAntonio,25,25,26,34,160,20,33,21,20,-190,212.5,-4.5,A,4828,15,L ,101,107.75,89.375,0.4455,61.25,0.5125,28.125,0.297,17.75,0.7475,87.25,0.461,64.125,0.50725,23.125,0.3315,26.125,0.757
900,900,2018225,2018,DEN,HOU,1561.52644,1723.457066,0.411806756,0.588193244,114,119,Houston,38,28,26,27,-200,25,27,27,35,170,224.5,4.5,A,4829,0,L ,114.625,110.375,90.5,0.48225,58,0.538375,32.5,0.37975,19.5,0.76825,85.125,0.4935,57,0.554875,28.125,0.3555,23.25,0.69225,900,2018225,2018,DEN,HOU,1561.52644,1723.457066,0.411806756,0.588193244,114,119,Houston,38,28,26,27,-200,25,27,27,35,170,224.5,4.5,A,4829,0,L ,103.375,114.5,85.25,0.45775,55.875,0.505375,29.375,0.35275,18.5,0.8,81.375,0.48625,40.625,0.564875,40.75,0.4025,24.875,0.76675
898,898,2018225,2018,MIL,NOP,1543.032838,1532.874292,0.65342388,0.34657612,121,123,Neworleans,21,28,38,27,155,32,34,19,29,-185,220,-4.5,A,4830,13,L ,108.25,104.5,82.75,0.477375,58.25,0.526,24.5,0.355,25.625,0.8045,87.375,0.448125,57.375,0.50625,30,0.318875,20.125,0.806875,898,2018225,2018,MIL,NOP,1543.032838,1532.874292,0.65342388,0.34657612,121,123,Neworleans,21,28,38,27,155,32,34,19,29,-185,220,-4.5,A,4830,13,L ,107.5,109.5,95.5,0.4185,61.625,0.471375,33.875,0.320875,21.5,0.805125,95.75,0.446,67.125,0.48325,28.625,0.35975,19,0.745375
901,901,2018225,2018,WAS,PHI,1545.055109,1566.859525,0.610670134,0.389329866,109,94,Philadelphia,28,20,25,21,105,30,37,20,22,-125,214.5,-1.5,H,4831,5,W ,110.125,109.625,86.625,0.47775,62.75,0.520625,23.875,0.36075,22.125,0.842625,85.375,0.453,54.5,0.507375,30.875,0.367875,27.875,0.775,901,2018225,2018,WAS,PHI,1545.055109,1566.859525,0.610670134,0.389329866,109,94,Philadelphia,28,20,25,21,105,30,37,20,22,-125,214.5,-1.5,H,4831,5,W ,106.5,101.875,82.125,0.46675,53.5,0.5185,28.625,0.36925,23.125,0.81925,79.875,0.4495,52.5,0.506125,27.375,0.336375,28.375,0.74875
905,905,2018226,2018,ATL,LAL,1372.481221,1459.127181,0.519208549,0.480791451,104,123,LALakers,28,36,32,27,-130,22,24,29,29,110,221.5,2,A,4832,2,L ,106.125,112.875,84.75,0.455,51.75,0.541125,33,0.3275,23.375,0.81,85.625,0.4925,55.375,0.5315,30.25,0.413875,20.5,0.767625,905,2018226,2018,ATL,LAL,1372.481221,1459.127181,0.519208549,0.480791451,104,123,LALakers,28,36,32,27,-130,22,24,29,29,110,221.5,2,A,4832,2,L ,116.25,112.75,90,0.47575,61.25,0.52125,28.75,0.378375,25.875,0.7635,88.75,0.483875,59.5,0.528375,29.25,0.384,21.625,0.71525
902,902,2018226,2018,BOS,MEM,1558.413823,1361.64068,0.846623907,0.153376093,109,98,Memphis,24,17,28,29,750,33,34,19,23,-1200,203.5,-11.5,H,4833,1,W ,104,103.375,87.875,0.438375,57.125,0.480625,30.75,0.3655,20.125,0.7955,85.375,0.441,60.125,0.482625,25.25,0.326875,24,0.788875,902,2018226,2018,BOS,MEM,1558.413823,1361.64068,0.846623907,0.153376093,109,98,Memphis,24,17,28,29,750,33,34,19,23,-1200,203.5,-11.5,H,4833,1,W ,107.875,94.25,81,0.476625,50.375,0.567875,30.625,0.316875,28.75,0.747625,82.5,0.4245,57.375,0.47325,25.125,0.317125,19.25,0.854
903,903,2018226,2018,BRK,CHI,1348.59103,1400.382636,0.568935619,0.431064381,104,87,Chicago,19,32,19,17,160,28,21,35,20,-190,216,-4.5,H,4834,4,W ,107.25,111.125,88.75,0.44425,51.125,0.501875,37.625,0.361375,18.625,0.831625,88,0.477125,66.25,0.50625,21.75,0.386375,25,0.7725,903,2018226,2018,BRK,CHI,1348.59103,1400.382636,0.568935619,0.431064381,104,87,Chicago,19,32,19,17,160,28,21,35,20,-190,216,-4.5,H,4834,4,W ,113.875,105.25,90.5,0.463,54.25,0.52875,36.25,0.370125,22,0.81125,90.625,0.421125,59,0.46675,31.625,0.32625,23.375,0.797625
909,909,2018226,2018,DAL,IND,1406.8135,1548.000452,0.441003313,0.558996687,109,103,Indiana,23,20,22,38,-150,23,26,19,41,130,211.5,3,H,4835,16,W ,103.125,103.5,86.75,0.433875,52.75,0.488,34,0.35175,20.5,0.77875,84.375,0.4625,52.75,0.521875,31.625,0.34925,20.875,0.681625,909,2018226,2018,DAL,IND,1406.8135,1548.000452,0.441003313,0.558996687,109,103,Indiana,23,20,22,38,-150,23,26,19,41,130,211.5,3,H,4835,16,W ,104.5,101,85.125,0.465125,52.25,0.54575,32.875,0.339125,19.25,0.718875,88.75,0.44325,65.625,0.497125,23.125,0.286625,19.375,0.79575
907,907,2018226,2018,NOP,PHO,1539.799061,1289.575681,0.882471728,0.117528272,125,116,Phoenix,36,29,24,27,250,26,32,38,29,-310,235,-7,H,4836,12,W ,118.75,119.5,93.5,0.482875,63,0.5515,30.5,0.34175,24,0.76325,93.375,0.485625,67.625,0.53375,25.75,0.3805,24.25,0.805,907,2018226,2018,NOP,PHO,1539.799061,1289.575681,0.882471728,0.117528272,125,116,Phoenix,36,29,24,27,250,26,32,38,29,-310,235,-7,H,4836,12,W ,116.375,100.75,82.625,0.507375,55.875,0.58025,26.75,0.3615,29.75,0.779625,86.875,0.423875,59.125,0.490875,27.75,0.282625,26.5,0.739625
906,906,2018226,2018,NYK,GSW,1409.379551,1681.165569,0.271133393,0.728866607,111,125,GoldenState,37,26,39,23,-1400,39,25,18,29,800,229,12,A,4837,12,L ,108.625,113.25,94.25,0.460875,69.375,0.500875,24.875,0.35475,17.625,0.7275,89.375,0.464375,58.5,0.51275,30.875,0.36725,23.625,0.80475,906,2018226,2018,NYK,GSW,1409.379551,1681.165569,0.271133393,0.728866607,111,125,GoldenState,37,26,39,23,-1400,39,25,18,29,800,229,12,A,4837,12,L ,114.75,114.125,94.125,0.4725,63.625,0.523625,30.5,0.37025,19.375,0.765,84.625,0.496875,52.375,0.562,32.25,0.381125,21.875,0.8065
908,908,2018226,2018,OKC,ORL,1561.765852,1360.340863,0.850068921,0.149931079,112,105,orlando,38,24,15,28,500,31,30,23,28,-700,218.5,-10,H,4838,10,W ,111.25,108.875,89.25,0.453125,58.875,0.514375,30.375,0.329,28.25,0.73875,83.875,0.4775,52.75,0.518,31.125,0.413,21.25,0.73075,908,2018226,2018,OKC,ORL,1561.765852,1360.340863,0.850068921,0.149931079,112,105,orlando,38,24,15,28,500,31,30,23,28,-700,218.5,-10,H,4838,10,W ,108.625,105.875,85.5,0.476125,57.875,0.557875,27.625,0.302875,23.875,0.801625,84.625,0.477875,57.125,0.527625,27.5,0.36325,19.625,0.771
911,911,2018226,2018,SAC,MIN,1342.478407,1568.612704,0.326053912,0.673946088,100,118,Minnesota,29,34,34,21,-210,29,31,17,23,175,216,5,A,4839,1,L ,103.375,112.75,86.5,0.467625,61.25,0.490125,25.25,0.42225,16.5,0.759625,83.125,0.488375,50.25,0.536125,32.875,0.418625,21.5,0.836,911,2018226,2018,SAC,MIN,1342.478407,1568.612704,0.326053912,0.673946088,100,118,Minnesota,29,34,34,21,-210,29,31,17,23,175,216,5,A,4839,1,L ,117.125,112.75,83.625,0.51325,51.375,0.56725,32.25,0.42475,21.75,0.7865,87.875,0.49325,67.375,0.5175,20.5,0.402875,21.75,0.81425
904,904,2018226,2018,TOR,DET,1675.700933,1434.748656,0.876822598,0.123177402,123,94,Detroit,26,27,22,19,500,30,29,34,30,-700,217,-10,H,4840,4,W ,115.125,100.25,88,0.47875,51.75,0.55675,36.25,0.360375,20.625,0.861375,84.375,0.438,61.25,0.463,23.125,0.3745,23,0.781125,904,2018226,2018,TOR,DET,1675.700933,1434.748656,0.876822598,0.123177402,123,94,Detroit,26,27,22,19,500,30,29,34,30,-700,217,-10,H,4840,4,W ,108.875,103.75,81.5,0.478625,48.625,0.531375,32.875,0.38775,22.125,0.785375,90.375,0.447375,63.625,0.481125,26.75,0.35825,17.875,0.725625
910,910,2018226,2018,UTA,HOU,1598.203588,1728.979535,0.455825329,0.544174671,85,96,Houston,19,20,31,26,-125,21,23,19,22,105,211.5,1.5,A,4841,5,L ,103.875,98.5,83.375,0.465,54.75,0.533125,28.625,0.344,21.75,0.75775,83.125,0.434375,54.25,0.5035,28.875,0.308625,22.5,0.78425,910,2018226,2018,UTA,HOU,1598.203588,1728.979535,0.455825329,0.544174671,85,96,Houston,19,20,31,26,-125,21,23,19,22,105,211.5,1.5,A,4841,5,L ,101.875,113.5,83.875,0.459,55.25,0.5235,28.625,0.32925,19,0.8075,81,0.485125,42.5,0.57225,38.5,0.385125,25.125,0.802
912,912,2018227,2018,CHO,CHI,1521.272664,1388.223563,0.792742828,0.207257172,118,103,Chicago,29,22,27,25,650,26,25,36,31,-1000,217,-11.5,H,4842,11,W ,113.5,108,86,0.471875,55.75,0.503625,30.25,0.421,26.125,0.75,87,0.47375,58.375,0.51075,28.625,0.3905,18.125,0.77125,912,2018227,2018,CHO,CHI,1521.272664,1388.223563,0.792742828,0.207257172,118,103,Chicago,29,22,27,25,650,26,25,36,31,-1000,217,-11.5,H,4842,11,W ,116.5,104,89.25,0.482625,54.625,0.53775,34.625,0.395125,21.75,0.8135,90.75,0.41875,60.125,0.46475,30.625,0.318375,23.375,0.77975
913,913,2018227,2018,CLE,BRK,1544.718479,1360.750103,0.836806107,0.163193893,129,123,Brooklyn,29,32,30,32,550,25,35,34,35,-800,222,-10.5,H,4843,25,W ,110.125,112.75,86.5,0.479,53.75,0.57,32.75,0.34425,22,0.712875,89.375,0.479875,56.875,0.5385,32.5,0.389125,18.625,0.803125,913,2018227,2018,CLE,BRK,1544.718479,1360.750103,0.836806107,0.163193893,129,123,Brooklyn,29,32,30,32,550,25,35,34,35,-800,222,-10.5,H,4843,25,W ,112.75,102.125,91,0.46475,66.875,0.487,24.125,0.400125,24,0.788125,85.25,0.442,48.25,0.524875,37,0.3315,19,0.792875
917,917,2018227,2018,DEN,LAC,1556.003971,1577.077591,0.611669843,0.388330157,120,122,LAClippers,24,28,29,41,185,33,25,30,32,-230,229,-5.5,A,4844,5,L ,118.25,114.5,91.25,0.4915,59,0.55475,32.25,0.374625,21.375,0.776625,85.625,0.508125,58.125,0.579,27.5,0.34475,24.75,0.71925,917,2018227,2018,DEN,LAC,1556.003971,1577.077591,0.611669843,0.388330157,120,122,LAClippers,24,28,29,41,185,33,25,30,32,-230,229,-5.5,A,4844,5,L ,112.625,117.25,89.5,0.471125,57.375,0.535875,32.125,0.366375,23.125,0.756,89,0.49525,60.875,0.56625,28.125,0.338625,25,0.79325
914,914,2018227,2018,MIA,PHI,1506.125619,1556.993268,0.570239544,0.429760456,102,101,Philadelphia,24,24,27,26,-105,17,28,28,29,-115,205,-1,H,4845,11,W ,99.75,94.25,85.375,0.427875,56.625,0.4715,28.75,0.33225,22,0.779625,80.25,0.426,56.875,0.468375,23.375,0.34125,22.25,0.809875,914,2018227,2018,MIA,PHI,1506.125619,1556.993268,0.570239544,0.429760456,102,101,Philadelphia,24,24,27,26,-105,17,28,28,29,-115,205,-1,H,4845,11,W ,106.125,101.875,82.625,0.46875,53.875,0.524625,28.75,0.36275,22.25,0.809375,81.5,0.44525,54.125,0.504125,27.375,0.32825,27.375,0.75925
915,915,2018227,2018,MIL,WAS,1536.108069,1554.921366,0.614755926,0.385244074,104,107,Washington,40,24,20,23,130,22,28,31,23,-150,212,-3,A,4846,0,L ,108.625,104.625,82.875,0.48,58.625,0.53,24.25,0.354,25.125,0.817875,88.125,0.449875,58.625,0.51025,29.5,0.3105,19.5,0.805125,915,2018227,2018,MIL,WAS,1536.108069,1554.921366,0.614755926,0.385244074,104,107,Washington,40,24,20,23,130,22,28,31,23,-150,212,-3,A,4846,0,L ,103.625,111.625,83.125,0.46625,52.625,0.54275,30.5,0.359375,20.375,0.7655,86.875,0.50875,59.375,0.581,27.5,0.347625,16.5,0.842125
916,916,2018227,2018,POR,SAC,1572.232875,1333.456823,0.875463184,0.124536816,116,99,Sacramento,26,27,27,19,700,36,30,22,28,-1100,208.5,-12,H,4847,0,W ,113.5,106.25,86.5,0.48725,54.75,0.530625,31.75,0.410625,19.375,0.85125,90.125,0.447375,62.75,0.47775,27.375,0.373625,19.75,0.79325,916,2018227,2018,POR,SAC,1572.232875,1333.456823,0.875463184,0.124536816,116,99,Sacramento,26,27,27,19,700,36,30,22,28,-1100,208.5,-12,H,4847,0,W ,104.875,102,82,0.46225,49.25,0.526375,32.75,0.373125,21.25,0.798125,87.125,0.470125,61.375,0.50225,25.75,0.3855,13,0.76425
921,921,2018228,2018,ATL,IND,1355.888663,1539.060754,0.38254095,0.61745905,107,102,Indiana,27,23,15,37,-180,28,27,30,22,150,213.5,4,H,4848,7,W ,107.875,112.125,83.875,0.460375,49.875,0.55225,34,0.324625,24.625,0.823625,85.75,0.4905,56,0.53075,29.75,0.40825,19.875,0.781375,921,2018228,2018,ATL,IND,1355.888663,1539.060754,0.38254095,0.61745905,107,102,Indiana,27,23,15,37,-180,28,27,30,22,150,213.5,4,H,4848,7,W ,105.375,103,84.25,0.4705,51.75,0.553875,32.5,0.33875,20.625,0.69575,88.625,0.4465,64.75,0.499625,23.875,0.296,20.25,0.82225
920,920,2018228,2018,BOS,CHO,1561.143506,1525.976485,0.685267008,0.314732992,134,106,Charlotte,31,28,20,27,280,37,30,36,31,-360,211,-7.5,H,4849,0,W ,108.875,103.75,88.125,0.461625,58.25,0.4965,29.875,0.4035,20.25,0.796,85.25,0.440375,59.25,0.482,26,0.33275,24.75,0.77675,920,2018228,2018,BOS,CHO,1561.143506,1525.976485,0.685267008,0.314732992,134,106,Charlotte,31,28,20,27,280,37,30,36,31,-360,211,-7.5,H,4849,0,W ,112.125,108.875,82.875,0.5105,53.25,0.55675,29.625,0.427625,17,0.894125,89.375,0.452125,58.25,0.481625,31.125,0.3985,21,0.7635
924,924,2018228,2018,DAL,OKC,1415.753198,1563.798394,0.431294792,0.568705208,110,111,oklahomaCity,32,22,23,23,-220,21,22,33,24,180,209.5,4.5,A,4850,13,L ,104.25,104,86.875,0.447125,53.75,0.497375,33.125,0.364875,18.875,0.7555,84.125,0.462375,51.25,0.528625,32.875,0.3455,21,0.70325,924,2018228,2018,DAL,OKC,1415.753198,1563.798394,0.431294792,0.568705208,110,111,oklahomaCity,32,22,23,23,-220,21,22,33,24,180,209.5,4.5,A,4850,13,L ,110.375,106,89.375,0.469,58.125,0.51775,31.25,0.381875,18.5,0.785125,88.625,0.43025,55.25,0.4885,33.375,0.32825,25.25,0.728
918,918,2018228,2018,DET,MIL,1430.619392,1528.756885,0.502680339,0.497319661,110,87,Milwaukee,32,12,26,17,-105,32,21,32,25,-115,210,-1,H,4851,6,W ,105.875,103.125,88.75,0.44725,58.625,0.49575,30.125,0.351,21.375,0.75075,89.125,0.43825,54.125,0.504125,35,0.340125,15.375,0.839125,918,2018228,2018,DET,MIL,1430.619392,1528.756885,0.502680339,0.497319661,110,87,Milwaukee,32,12,26,17,-105,32,21,32,25,-115,210,-1,H,4851,6,W ,101.375,102,87.5,0.438625,59.5,0.499875,28,0.309375,19.5,0.823625,80.75,0.460625,56.125,0.50475,24.625,0.361625,23.75,0.787875
926,926,2018228,2018,LAC,HOU,1583.386984,1738.776837,0.420956129,0.579043871,92,105,Houston,34,27,22,22,-425,12,31,29,20,325,229.5,8.5,A,4852,1,L ,105.875,107.25,83.5,0.47825,58.5,0.542875,25,0.326375,24.625,0.735,91.875,0.41175,56.5,0.46225,35.375,0.328375,22.75,0.8805,926,2018228,2018,LAC,HOU,1583.386984,1738.776837,0.420956129,0.579043871,92,105,Houston,34,27,22,22,-425,12,31,29,20,325,229.5,8.5,A,4852,1,L ,99,112.5,83.5,0.448875,55.375,0.51325,28.125,0.316375,18.75,0.79775,81.875,0.480375,42.5,0.569375,39.375,0.38125,23.75,0.8025
923,923,2018228,2018,MEM,PHO,1358.910997,1287.78843,0.72811121,0.27188879,102,110,Phoenix,21,36,25,28,125,27,27,18,30,-145,216,-2.5,A,4853,2,L ,100.375,107.75,82.875,0.451,58.125,0.48025,24.75,0.369125,20.25,0.796875,79.375,0.462125,52.625,0.504125,26.75,0.3675,31.125,0.78675,923,2018228,2018,MEM,PHO,1358.910997,1287.78843,0.72811121,0.27188879,102,110,Phoenix,21,36,25,28,125,27,27,18,30,-145,216,-2.5,A,4853,2,L ,115.5,101.375,84.625,0.487875,56.125,0.5485,28.5,0.377125,28.625,0.787625,87.375,0.419375,60.25,0.484625,27.125,0.275125,28.75,0.71925
919,919,2018228,2018,ORL,TOR,1358.308321,1679.830197,0.218371397,0.781628603,104,117,Toronto,42,27,21,27,-500,37,26,26,15,375,221.5,9,A,4854,18,L ,108,108.5,83,0.4745,53.5,0.522375,29.5,0.37775,23.625,0.769125,86.375,0.481,58.5,0.546375,27.875,0.33325,21.25,0.755875,919,2018228,2018,ORL,TOR,1358.308321,1679.830197,0.218371397,0.781628603,104,117,Toronto,42,27,21,27,-500,37,26,26,15,375,221.5,9,A,4854,18,L ,108.125,115.375,87.875,0.449625,62.625,0.49525,25.25,0.342875,27.125,0.7665,89.125,0.486375,55.5,0.553875,33.625,0.3745,21.5,0.764
925,925,2018228,2018,SAS,NOP,1572.510812,1541.586312,0.679976108,0.320023892,116,121,Neworleans,24,27,36,34,170,29,31,35,21,-200,218.5,-4.5,A,4855,3,L ,101.875,104.75,88.25,0.46475,61.875,0.53475,26.375,0.309,14.625,0.78275,81.75,0.476875,55.625,0.514625,26.125,0.386375,19.875,0.851625,925,2018228,2018,SAS,NOP,1572.510812,1541.586312,0.679976108,0.320023892,116,121,Neworleans,24,27,36,34,170,29,31,35,21,-200,218.5,-4.5,A,4855,3,L ,110.25,113,96.75,0.427125,64.625,0.46925,32.125,0.332875,21.625,0.80725,98.125,0.454375,69.625,0.4945,28.5,0.35675,18.5,0.759875
922,922,2018228,2018,WAS,GSW,1562.272551,1687.29735,0.464048568,0.535951432,101,109,GoldenState,36,22,27,24,-470,21,35,14,31,360,227.5,9,A,4856,4,L ,107.125,108.375,86,0.45675,60.125,0.495375,25.875,0.3725,22.375,0.86425,84.375,0.453125,54.125,0.506625,30.25,0.36825,27.75,0.778375,922,2018228,2018,WAS,GSW,1562.272551,1687.29735,0.464048568,0.535951432,101,109,GoldenState,36,22,27,24,-470,21,35,14,31,360,227.5,9,A,4856,4,L ,113.875,113,93.625,0.465375,62.625,0.509375,31,0.382,19.25,0.786875,83,0.500875,51.75,0.564,31.25,0.386375,21.875,0.810625
928,928,2018301,2018,CLE,PHI,1546.775128,1553.650549,0.6308973,0.3691027,97,108,Philadelphia,32,27,18,31,130,29,27,15,26,-150,222,-3,A,4857,0,L ,107.875,112.75,87.125,0.460625,55,0.53975,32.125,0.3355,23.25,0.70375,89.25,0.47625,56.875,0.5385,32.375,0.378375,20.625,0.78425,928,2018301,2018,CLE,PHI,1546.775128,1553.650549,0.6308973,0.3691027,97,108,Philadelphia,32,27,18,31,130,29,27,15,26,-150,222,-3,A,4857,0,L ,108.5,103.25,84.125,0.4705,54.375,0.519875,29.75,0.38225,22.875,0.79225,82.875,0.440625,54.375,0.504125,28.5,0.31625,28.5,0.75925
927,927,2018301,2018,MIA,LAL,1509.468337,1475.719739,0.683503333,0.316496667,113,131,LALakers,33,40,31,27,180,36,26,32,19,-220,218.5,-5.5,A,4858,6,L ,101.75,100.75,87.75,0.43075,58.75,0.479875,29,0.321125,21.5,0.773375,80.25,0.460875,56.75,0.494375,23.5,0.392375,22.125,0.795125,927,2018301,2018,MIA,LAL,1509.468337,1475.719739,0.683503333,0.316496667,113,131,LALakers,33,40,31,27,180,36,26,32,19,-220,218.5,-5.5,A,4858,6,L ,114.5,116,91.75,0.468375,63.125,0.527125,28.625,0.34425,24.25,0.76675,88.25,0.4995,57.875,0.536375,30.375,0.428,21.125,0.720375
930,930,2018301,2018,POR,MIN,1575.103244,1577.634287,0.636701566,0.363298434,108,99,Minnesota,24,25,29,21,190,19,25,31,33,-240,219,-5.5,H,4859,10,W ,114.5,107.875,86.25,0.486875,54.75,0.530625,31.5,0.409,21.75,0.822625,89.375,0.45375,62.75,0.487375,26.625,0.365,20.75,0.839125,930,2018301,2018,POR,MIN,1575.103244,1577.634287,0.636701566,0.363298434,108,99,Minnesota,24,25,29,21,190,19,25,31,33,-240,219,-5.5,H,4859,10,W ,115.25,110.875,84.875,0.4935,52.75,0.553,32.125,0.39375,23.5,0.787625,88,0.482125,67,0.511125,21,0.381,21.625,0.825125
929,929,2018301,2018,SAC,BRK,1330.586454,1358.693454,0.602010527,0.397989473,116,111,Brooklyn,31,20,28,21,-140,22,31,20,27,120,213,2.5,H,4860,15,W ,104.75,111.625,89.625,0.466,65.25,0.495125,24.375,0.3985,15.5,0.76375,85,0.4695,50,0.511875,35,0.413125,21.125,0.839,929,2018301,2018,SAC,BRK,1330.586454,1358.693454,0.602010527,0.397989473,116,111,Brooklyn,31,20,28,21,-140,22,31,20,27,120,213,2.5,H,4860,15,W ,114.75,103.375,91.875,0.476375,69.625,0.493875,22.25,0.415,23.375,0.782,87.25,0.43625,48.375,0.521125,38.875,0.325375,18.625,0.808375
933,933,2018302,2018,ATL,GSW,1365.198714,1695.558447,0.209812296,0.790187704,109,114,GoldenState,33,29,28,24,-1200,31,19,34,25,750,228.5,13,A,4861,5,L ,108.5,110.25,83.625,0.461625,50.625,0.536375,33,0.343375,24.5,0.840875,85,0.485,55.375,0.538375,29.625,0.38225,20.875,0.77325,933,2018302,2018,ATL,GSW,1365.198714,1695.558447,0.209812296,0.790187704,109,114,GoldenState,33,29,28,24,-1200,31,19,34,25,750,228.5,13,A,4861,5,L ,113.5,112.375,91.125,0.4675,60.625,0.5005,30.5,0.403625,20.125,0.784,82.375,0.504875,51.375,0.573625,31,0.3815,21.5,0.808625
937,937,2018302,2018,CHI,DAL,1383.519742,1412.395736,0.600949443,0.399050557,108,100,Dallas,32,17,36,15,-140,24,23,31,30,120,215,2.5,H,4862,1,W ,103.625,108.875,88.5,0.439875,57.875,0.482,30.625,0.349875,20.125,0.738625,84.875,0.476,55,0.5385,29.875,0.362,23.125,0.766625,937,2018302,2018,CHI,DAL,1383.519742,1412.395736,0.600949443,0.399050557,108,100,Dallas,32,17,36,15,-140,24,23,31,30,120,215,2.5,H,4862,1,W ,107.375,98.375,85.625,0.478,54.375,0.556,31.25,0.35625,19,0.770625,86.75,0.418625,50.125,0.47425,36.625,0.344,17.375,0.777625
939,939,2018302,2018,LAC,NYK,1573.508932,1403.24777,0.825742415,0.174257585,128,105,NewYork,25,35,18,27,350,32,25,35,36,-450,226.5,-9,H,4863,4,W ,107.75,107.625,84.75,0.478875,59.75,0.54425,25,0.321375,25.125,0.74025,91.25,0.418875,58.25,0.458375,33,0.3465,22.75,0.872625,939,2018302,2018,LAC,NYK,1573.508932,1403.24777,0.825742415,0.174257585,128,105,NewYork,25,35,18,27,350,32,25,35,36,-450,226.5,-9,H,4863,4,W ,107.875,98.5,86.125,0.480875,58.375,0.5195,27.75,0.399125,20.75,0.696125,88,0.423125,62.625,0.4835,25.375,0.27775,21,0.786125
